"","companyId","avgOverallRating","numReviews"
"8714","company111061",3.8,59
"8715","company23411",3.8,34
"8716","company155171",4,47
"8717","company183891",NA,NA
"8718","company07271",NA,NA
"8719","company41498",NA,NA
"8720","company35358",4,121
"8721","company22082",NA,NA
"8722","company109740",NA,NA
"8723","company13506",4.4,66
"8724","company201443",NA,NA
"8725","company03622",3.2,NA
"8726","company80678",3.7,36
"8727","company181468",NA,NA
"8728","company05634",3.9,737
"8729","company02765",NA,NA
"8730","company23847",2.7,57
"8731","company62405",NA,NA
"8732","company112933",NA,NA
"8733","company01390",3.4,43
"8734","company211009",4.4,21
"8735","company45505",NA,NA
"8736","company45505",3.8,NA
"8737","company05496",3,38
"8738","company50143",NA,NA
"8739","company04447",3.1,542
"8740","company50807",NA,NA
"8741","company12331",NA,NA
"8742","company13073",NA,NA
"8743","company156683",NA,NA
"8744","company160753",NA,NA
"8745","company210581",NA,NA
"8746","company56762",NA,NA
"8747","company10282",3.9,21
"8748","company187674",NA,NA
"8749","company129323",NA,NA
"8750","company160045",3.9,NA
"8751","company12779",3.5,138
"8752","company42387",NA,NA
"8753","company44713",NA,NA
"8754","company07650",3.6,74
"8755","company88382",NA,NA
"8756","company216798",NA,NA
"8757","company12587",NA,NA
"8758","company36231",3.8,41
"8759","company31611",3.5,69
"8760","company212449",NA,NA
"8761","company144436",3.9,38
"8762","company223457",NA,NA
"8763","company49776",NA,NA
"8764","company89321",NA,NA
"8765","company143666",NA,NA
"8766","company102374",NA,NA
"8767","company49526",4.1,18
"8768","company13043",4.3,NA
"8769","company13043",NA,NA
"8770","company29441",NA,NA
"8771","company10311",NA,NA
"8772","company120998",NA,NA
"8773","company59166",4.7,29
"8774","company116820",3.9,110
"8775","company20920",4.1,227
"8776","company31948",3.9,NA
"8777","company56884",4.3,40
"8778","company106672",NA,NA
"8779","company92710",3,92
"8780","company140129",5,17
"8781","company25611",3.8,228
"8782","company94028",NA,NA
"8783","company61667",NA,NA
"8784","company45554",NA,NA
"8785","company30084",NA,NA
"8786","company24572",3.3,95
"8787","company62802",NA,NA
"8788","company20228",NA,NA
"8789","company238806",NA,NA
"8790","company69952",NA,NA
"8791","company30703",NA,NA
"8792","company36484",NA,NA
"8793","company15677",NA,NA
"8794","company15677",3.7,NA
"8795","company39570",3.9,55
"8796","company39570",NA,NA
"8797","company236250",NA,NA
"8798","company152501",NA,NA
"8799","company102438",NA,NA
"8800","company00704",NA,NA
"8801","company172543",NA,NA
"8802","company15222",NA,NA
"8803","company09731",NA,NA
"8804","company113694",NA,NA
"8805","company93372",NA,NA
"8806","company116713",2.7,14
"8807","company120500",NA,NA
"8808","company26757",4.4,21
"8809","company27602",NA,NA
"8810","company05576",3.5,229
"8811","company02750",NA,NA
"8812","company236177",3.6,20
"8813","company161755",NA,NA
"8814","company38767",NA,NA
"8815","company22175",NA,NA
"8816","company230023",NA,NA
"8817","company27141",4.1,85
"8818","company31242",NA,NA
"8819","company15488",NA,NA
"8820","company32956",4.2,316
"8821","company37995",4.1,30
"8822","company231142",NA,NA
"8823","company196027",4,47
"8824","company37190",NA,NA
"8825","company62268",NA,NA
"8826","company140949",3.4,87
"8827","company104047",NA,NA
"8828","company185905",NA,NA
"8829","company07751",4.3,68
"8830","company137438",4.5,10
"8831","company31315",NA,NA
"8832","company27758",NA,NA
"8833","company24972",3.3,163
"8834","company50069",2.5,11
"8835","company135843",NA,NA
"8836","company53307",NA,NA
"8837","company06101",5,100
"8838","company44484",3.5,186
"8839","company18012",NA,NA
"8840","company227894",NA,NA
"8841","company25233",4.4,104
"8842","company89024",NA,NA
"8843","company13260",3.3,104
"8844","company217901",NA,NA
"8845","company124518",3.4,104
"8846","company03611",3.2,93
"8847","company15829",NA,NA
"8848","company22887",2.8,103
"8849","company49178",3.6,36
"8850","company05698",NA,NA
"8851","company13932",NA,NA
"8852","company214229",4.5,60
"8853","company105338",NA,NA
"8854","company24046",NA,NA
"8855","company67065",NA,NA
"8856","company213548",NA,NA
"8857","company13549",5,44
"8858","company88560",NA,NA
"8859","company22224",4.3,67
"8860","company10625",5,45
"8861","company54624",3.6,55
"8862","company122262",NA,NA
"8863","company109367",NA,NA
"8864","company23774",NA,NA
"8865","company42263",2.9,366
"8866","company196964",NA,NA
"8867","company176743",NA,NA
"8868","company14493",3.3,NA
"8869","company129375",NA,NA
"8870","company222560",NA,NA
"8871","company109464",NA,NA
"8872","company30524",NA,NA
"8873","company00671",3.2,254
"8874","company00671",3.1,254
"8875","company00429",NA,NA
"8876","company127657",NA,NA
"8877","company65827",NA,NA
"8878","company110042",3.8,13
"8879","company03170",NA,NA
"8880","company101054",3.4,29
"8881","company06794",NA,NA
"8882","company207651",NA,NA
"8883","company33199",NA,NA
"8884","company51610",3.8,155
"8885","company25799",NA,NA
"8886","company25799",4,121
"8887","company136369",NA,NA
"8888","company183981",NA,NA
"8889","company174842",NA,NA
"8890","company14499",3.8,98
"8891","company46440",NA,NA
"8892","company53134",NA,NA
"8893","company65428",3.4,NA
"8894","company65428",NA,NA
"8895","company165067",NA,NA
"8896","company48063",3.2,53
"8897","company12804",3.4,67
"8898","company09338",NA,NA
"8899","company25976",3.8,9
"8900","company12958",3.9,NA
"8901","company12958",NA,NA
"8902","company190132",NA,NA
"8903","company70262",NA,NA
"8904","company148607",3.8,105
"8905","company61057",4,68
"8906","company11663",3.1,43
"8907","company78320",3.3,24
"8908","company161518",2.7,83
"8909","company87084",NA,NA
"8910","company106822",NA,NA
"8911","company46350",1,57
"8912","company131869",3.5,112
"8913","company42340",NA,NA
"8914","company13143",3.9,NA
"8915","company07192",3.8,NA
"8916","company68072",4,NA
"8917","company18303",3,4
"8918","company47573",NA,NA
"8919","company27977",NA,NA
"8920","company33161",NA,NA
"8921","company160729",5,95
"8922","company164939",NA,NA
"8923","company01384",4.3,78
"8924","company04093",4,292
"8925","company93936",NA,NA
"8926","company11461",NA,NA
"8927","company168272",3.3,66
"8928","company56729",3.5,213
"8929","company173408",NA,NA
"8930","company02865",3.6,69
"8931","company103037",2.9,128
"8932","company87981",3.7,98
"8933","company27862",NA,NA
"8934","company154538",NA,NA
"8935","company82165",3.8,132
"8936","company225056",NA,NA
"8937","company00547",3.1,NA
"8938","company55290",3.3,42
"8939","company151613",NA,NA
"8940","company110426",NA,NA
"8941","company50914",3.7,96
"8942","company139739",NA,NA
"8943","company11152",4.3,61
"8944","company206104",NA,NA
"8945","company24098",NA,NA
"8946","company10944",2.5,207
"8947","company62243",NA,NA
"8948","company110394",NA,NA
"8949","company206280",5,44
"8950","company241551",NA,NA
"8951","company154264",NA,NA
"8952","company64511",4,114
"8953","company14384",2,68
"8954","company73037",4.2,46
"8955","company89143",3.8,111
"8956","company20844",2.6,79
"8957","company209007",5,15
"8958","company25858",NA,NA
"8959","company51420",5,NA
"8960","company104413",NA,NA
"8961","company66773",NA,NA
"8962","company22701",3.3,37
"8963","company40930",4.4,66
"8964","company53621",NA,NA
"8965","company124817",NA,NA
"8966","company154985",NA,NA
"8967","company145006",NA,NA
"8968","company16633",2.5,169
"8969","company71336",4.3,58
"8970","company09248",3.4,126
"8971","company196281",NA,NA
"8972","company80065",NA,NA
"8973","company03393",4.1,25
"8974","company09686",NA,NA
"8975","company152464",NA,NA
"8976","company31410",3.4,33
"8977","company31410",NA,NA
"8978","company60983",3.7,26
"8979","company27594",3.5,275
"8980","company38771",3.5,95
"8981","company150285",NA,NA
"8982","company193455",3.7,24
"8983","company150785",NA,NA
"8984","company56344",5,92
"8985","company14377",NA,NA
"8986","company11572",3.7,94
"8987","company148728",NA,NA
"8988","company69704",NA,NA
"8989","company24238",3.7,60
"8990","company70456",NA,NA
"8991","company31486",4.1,100
"8992","company23985",3.3,67
"8993","company09895",4.2,95
"8994","company36412",4.2,96
"8995","company153857",NA,NA
"8996","company91064",NA,NA
"8997","company87429",NA,NA
"8998","company04605",2.9,495
"8999","company19426",NA,NA
"9000","company74204",3.3,43
"9001","company22123",NA,NA
"9002","company19539",3.8,25
"9003","company168115",NA,NA
"9004","company202715",NA,NA
"9005","company05073",3.6,70
"9006","company47090",NA,NA
"9007","company93554",NA,NA
"9008","company55351",2.9,NA
"9009","company67998",NA,NA
"9010","company224752",NA,NA
"9011","company05377",5,15
"9012","company52104",NA,NA
"9013","company18790",3.9,48
"9014","company20980",3.9,63
"9015","company132397",4.5,12
"9016","company15479",3.6,110
"9017","company16055",3.5,21
"9018","company90634",NA,NA
"9019","company90634",3,48
"9020","company84503",NA,NA
"9021","company89540",3,49
"9022","company186640",NA,NA
"9023","company05641",NA,NA
"9024","company155581",NA,NA
"9025","company204265",NA,NA
"9026","company49987",4,4
"9027","company38658",NA,NA
"9028","company162515",NA,NA
"9029","company06073",3.4,152
"9030","company151325",NA,NA
"9031","company157089",NA,NA
"9032","company167358",4.1,36
"9033","company40673",NA,NA
"9034","company186159",NA,NA
"9035","company131321",2,87
"9036","company19517",NA,NA
"9037","company52405",NA,NA
"9038","company13552",NA,NA
"9039","company156148",NA,NA
"9040","company20641",3.8,106
"9041","company87899",NA,NA
"9042","company229185",NA,NA
"9043","company82721",2.3,92
"9044","company02874",3.3,78
"9045","company01704",NA,NA
"9046","company01491",NA,NA
"9047","company42466",4.4,93
"9048","company73357",3.3,18
"9049","company164199",NA,NA
"9050","company13987",NA,NA
"9051","company53513",3.5,76
"9052","company74554",NA,NA
"9053","company131931",3.5,37
"9054","company04698",NA,NA
"9055","company30399",2.8,276
"9056","company94884",NA,NA
"9057","company138682",5,98
"9058","company128664",NA,NA
"9059","company169041",2.8,91
"9060","company39566",NA,NA
"9061","company09177",3.1,283
"9062","company23795",2.9,120
"9063","company89040",NA,NA
"9064","company18091",NA,NA
"9065","company04088",3.7,947
"9066","company03646",3.7,46
"9067","company51076",3,35
"9068","company18874",NA,NA
"9069","company70950",4.6,59
"9070","company70411",NA,NA
"9071","company167539",NA,NA
"9072","company65598",NA,NA
"9073","company17360",3.7,110
"9074","company64857",4,104
"9075","company133229",NA,NA
"9076","company09458",3.6,431
"9077","company69655",5,101
"9078","company141212",NA,NA
"9079","company02394",NA,NA
"9080","company57932",NA,NA
"9081","company01652",3,15
"9082","company172559",NA,NA
"9083","company06614",NA,NA
"9084","company01161",3.9,588
"9085","company118519",3.2,45
"9086","company195391",NA,NA
"9087","company34868",3.8,17
"9088","company142252",NA,NA
"9089","company62842",NA,NA
"9090","company96824",4.8,30
"9091","company32929",3.6,4
"9092","company110447",NA,NA
"9093","company55162",2,54
"9094","company115176",NA,NA
"9095","company30551",3.4,117
"9096","company22183",NA,NA
"9097","company34554",5,65
"9098","company225634",NA,NA
"9099","company26593",NA,NA
"9100","company114016",3,8
"9101","company23643",3.7,82
"9102","company211604",NA,NA
"9103","company176821",NA,NA
"9104","company126762",3.6,58
"9105","company66038",NA,NA
"9106","company12013",NA,NA
"9107","company24020",3.5,30
"9108","company79907",NA,NA
"9109","company40258",3.4,92
"9110","company69295",3.7,81
"9111","company50938",3.4,82
"9112","company24186",4,28
"9113","company12544",3,21
"9114","company187797",NA,NA
"9115","company23066",3.3,3
"9116","company165733",NA,NA
"9117","company165733",1,NA
"9118","company102431",NA,NA
"9119","company54689",NA,NA
"9120","company05700",NA,NA
"9121","company16264",3.1,169
"9122","company37989",4,60
"9123","company10560",NA,NA
"9124","company84463",4,20
"9125","company27914",3.7,204
"9126","company183291",NA,NA
"9127","company68305",NA,NA
"9128","company10003",3.2,268
"9129","company10012",4.2,34
"9130","company34766",3,92
"9131","company223882",NA,NA
"9132","company133209",NA,NA
"9133","company104331",NA,NA
"9134","company98660",NA,NA
"9135","company27058",4.3,55
"9136","company24291",NA,NA
"9137","company125937",3.4,105
"9138","company119703",NA,NA
"9139","company63639",NA,NA
"9140","company13097",3.8,17
"9141","company134335",NA,NA
"9142","company151289",NA,NA
"9143","company32403",NA,NA
"9144","company00699",NA,NA
"9145","company129988",NA,NA
"9146","company33605",NA,NA
"9147","company132036",NA,NA
"9148","company129437",NA,NA
"9149","company110556",4.1,47
"9150","company243360",NA,NA
"9151","company128960",3.6,30
"9152","company15162",NA,NA
"9153","company05399",3.5,92
"9154","company07265",4.1,20
"9155","company32968",3.2,63
"9156","company236322",NA,NA
"9157","company09242",NA,NA
"9158","company32763",NA,NA
"9159","company240862",NA,NA
"9160","company06016",3.9,58
"9161","company195492",NA,NA
"9162","company12443",NA,NA
"9163","company01809",3.7,35
"9164","company162561",NA,NA
"9165","company151795",4.1,48
"9166","company41722",NA,NA
"9167","company218144",4,76
"9168","company04954",3.7,95
"9169","company205151",3.6,20
"9170","company145588",NA,NA
"9171","company102326",NA,NA
"9172","company36691",NA,NA
"9173","company129155",NA,NA
"9174","company28317",NA,NA
"9175","company171010",NA,NA
"9176","company221029",4,36
"9177","company22222",NA,NA
"9178","company13259",4.1,168
"9179","company15390",NA,NA
"9180","company08624",NA,NA
"9181","company191959",NA,NA
"9182","company69090",NA,NA
"9183","company175492",3.8,59
"9184","company142946",5,95
"9185","company04339",NA,NA
"9186","company01694",3.3,33
"9187","company69871",3.9,25
"9188","company07608",4.1,101
"9189","company104228",3.8,37
"9190","company43261",2.6,95
"9191","company87334",3.6,172
"9192","company239821",3,96
"9193","company10265",4.3,45
"9194","company13558",2.8,28
"9195","company31798",NA,NA
"9196","company31798",4,41
"9197","company26111",3.4,94
"9198","company81455",NA,NA
"9199","company52749",3.6,91
"9200","company29882",3.6,69
"9201","company240192",NA,NA
"9202","company168347",NA,NA
"9203","company22204",3.5,84
"9204","company00169",NA,NA
"9205","company240521",NA,NA
"9206","company98355",3,9
"9207","company62555",NA,NA
"9208","company20138",3.3,84
"9209","company111408",NA,NA
"9210","company02602",NA,NA
"9211","company91134",NA,NA
"9212","company21079",NA,NA
"9213","company05754",3.9,126
"9214","company86226",NA,NA
"9215","company62663",3.9,66
"9216","company01996",3.8,3
"9217","company104264",NA,NA
"9218","company17085",4.5,55
"9219","company21558",3.4,126
"9220","company46002",NA,NA
"9221","company144829",NA,NA
"9222","company210161",NA,NA
"9223","company11183",NA,NA
"9224","company17427",NA,NA
"9225","company21512",3.6,95
"9226","company17349",1,29
"9227","company11055",NA,NA
"9228","company217155",NA,NA
"9229","company66430",NA,NA
"9230","company42538",3.6,19
"9231","company71420",3.3,87
"9232","company47765",NA,NA
"9233","company32170",NA,NA
"9234","company90116",NA,NA
"9235","company13445",NA,NA
"9236","company166302",NA,NA
"9237","company59855",NA,NA
"9238","company128466",NA,NA
"9239","company213061",NA,NA
"9240","company125753",NA,NA
"9241","company37906",3.4,65
"9242","company37906",NA,NA
"9243","company77889",NA,NA
"9244","company03435",NA,NA
"9245","company09375",1.9,48
"9246","company89432",2.6,62
"9247","company27657",3.3,53
"9248","company173423",NA,NA
"9249","company18595",3.2,150
"9250","company37663",3.2,36
"9251","company03581",5,33
"9252","company136430",4,64
"9253","company149930",2.8,100
"9254","company226646",NA,NA
"9255","company00429",3,NA
"9256","company66864",3.7,111
"9257","company14640",NA,NA
"9258","company21175",NA,NA
"9259","company132979",2.8,80
"9260","company129736",NA,NA
"9261","company40823",NA,NA
"9262","company159026",NA,NA
"9263","company108233",NA,NA
"9264","company06413",NA,NA
"9265","company05722",3.4,82
"9266","company48119",NA,NA
"9267","company110249",NA,NA
"9268","company105127",5,63
"9269","company05049",NA,NA
"9270","company72762",5,33
"9271","company104376",NA,NA
