"","companyId","jobId","stateProvince","industry","city","normTitle","normTitleCategory","experienceRequired","estimatedSalary","supervisingJob","licenseRequiredJob","educationRequirements","sum_of_clicks","sum_localclick","days","clickspday","locclickspday"
"15531","company36624","job0548699","MN",NA,"North Mankato","planner","admin",NA,55900,1,0,"None",46,5,2,23,2.5
"15532","company36655","job0077545","MI",NA,"Lansing","business analyst","techinfo",NA,78500,0,0,"None",9,1,1,9,1
"15533","company36666","job0086773","CA",NA,"Costa Mesa","customer service representative","customer",NA,42600,0,0,"Higher Education",100,16,5,20,3.2
"15534","company36669","job0343867","MN",NA,"Minneapolis","receptionist","admin",NA,20200,0,1,"High School",141,55,3,47,18.3333333333333
"15535","company36691","job0077626","FL",NA,"Fort Myers","service advisor","sales",NA,40000,0,1,"None",315,98,20,15.75,4.9
"15536","company36692","job1034151","NC",NA,"Asheboro","receptionist","admin",NA,21900,0,0,"None",671,156,3,223.666666666667,52
"15537","company36696","job0077634","FL",NA,"Ormond Beach","registered nurse","mednurse",0.7,63700,0,1,"None",432,11,31,13.9354838709677,0.354838709677419
"15538","company36696","job0077634","FL",NA,"Ormond Beach","registered nurse","mednurse",2,63700,0,1,"None",1089,39,68,16.0147058823529,0.573529411764706
"15539","company36712","job0077698","NY",NA,"New York","research associate","science",NA,73100,0,0,"Higher Education",219,73,12,18.25,6.08333333333333
"15540","company36715","job0328453","CA",NA,"Riverside","assistant professor","education",2,64700,0,1,"Higher Education",326,28,21,15.5238095238095,1.33333333333333
"15541","company36716","job0077716","NY",NA,"Buffalo","case manager","service",4,32200,0,1,"Higher Education",517,228,18,28.7222222222222,12.6666666666667
"15542","company36719","job0119455","GA",NA,NA,"integration engineer","techsoftware",NA,80200,0,0,"Higher Education",29,1,1,29,1
"15543","company36719","job0392238","GA",NA,NA,"systems analyst","techinfo",0.5,49400,0,0,"Higher Education",26,1,1,26,1
"15544","company36719","job0416958","GA",NA,NA,"field superintendent","management",8,66900,0,0,"None",13,1,1,13,1
"15545","company36719","job0708525","GA",NA,NA,"senior electrical engineer","engelectric",10,85800,0,0,"Higher Education",17,3,2,8.5,1.5
"15546","company36719","job0833220","AL",NA,"Huntsville","administrative assistant","admin",2,35300,0,0,"Higher Education",33,6,1,33,6
"15547","company36719","job0834292","GA",NA,NA,"chief estimator","management",20,87900,0,0,"None",22,2,1,22,2
"15548","company36719","job0927876","GA",NA,NA,"administrative assistant","admin",2,35500,0,0,"Higher Education",36,3,1,36,3
"15549","company36719","job0934304","GA",NA,NA,"civil engineer","engcivil",3,109800,0,0,"None",38,9,2,19,4.5
"15550","company36734","job0077787","NY",NA,"Bohemia","material handler","warehouse",NA,20700,0,0,"High School",606,42,30,20.2,1.4
"15551","company36757","job0123166","CA",NA,"San Ramon","front end developer","techsoftware",1.7,113800,0,0,"None",408,51,32,12.75,1.59375
"15552","company36757","job0123166","CA",NA,"San Ramon","front end developer","techsoftware",5,113800,0,0,"None",563,25,23,24.4782608695652,1.08695652173913
"15553","company36762","job0214723","NC",NA,"Wilmington","company driver","driver",NA,45300,0,0,"None",399,62,30,13.3,2.06666666666667
"15554","company36762","job0258538","KY",NA,"Owensboro","company driver","driver",NA,37100,0,1,"None",99,15,5,19.8,3
"15555","company36764","job0167913","GA",NA,"Athens","dietitian","medtech",0,56800,0,1,"None",104,29,6,17.3333333333333,4.83333333333333
"15556","company36768","job0077897","MA",NA,NA,"medical director","medtech",NA,153100,0,1,"None",22,0,1,22,0
"15557","company36778","job0077935","NC",NA,"Norwood","hvac installer","install",2,31800,0,0,"None",27,0,1,27,0
"15558","company36791","job0410456","VA",NA,"Chesterfield","test manager","management",0,34600,0,0,"Higher Education",43,1,2,21.5,0.5
"15559","company36824","job0410143","VA",NA,NA,"office specialist","admin",NA,25700,0,0,"High School",505,28,7,72.1428571428571,4
"15560","company36825","job0078136","ME",NA,"Rockland","crew member","uncategorized",NA,20000,0,0,"None",35,3,2,17.5,1.5
"15561","company36836","job0367564","MA",NA,"Boston","kindergarten teacher","education",NA,49600,0,1,"Higher Education",16,3,1,16,3
"15562","company36836","job0479189","MA",NA,"Boston","english as a second language teacher","education",NA,60600,0,1,"Higher Education",724,41,50,14.48,0.82
"15563","company36884","job0195762","WI",NA,NA,"mental health technician","medtech",NA,19100,0,1,"None",27,3,1,27,3
"15564","company36884","job0199581","WI",NA,NA,"mental health technician","medtech",NA,23600,0,1,"High School",169,4,10,16.9,0.4
"15565","company36884","job0516171","WI",NA,NA,"support coordinator","service",NA,33000,1,1,"Higher Education",34,3,1,34,3
"15566","company36884","job0519276","WI",NA,NA,"senior maintenance person","install",NA,22500,0,1,"High School",23,1,1,23,1
"15567","company36884","job0521187","WI",NA,NA,"registered nurse","mednurse",1,40500,0,1,"Higher Education",10,3,1,10,3
"15568","company36884","job0899587","WI",NA,NA,"deputy director","management",4,84800,1,0,"Higher Education",33,0,1,33,0
"15569","company36894","job0172389","KY",NA,"Saloma","licensed practical nurse","mednurse",0.7,26700,0,1,"None",7,3,1,7,3
"15570","company36908","job0713496","PA","HEALTH_CARE","Manheim","housekeeper","sanitation",NA,22500,0,0,"None",37,0,2,18.5,0
"15571","company36918","job0141240","CO",NA,"Littleton","sales representative","sales",NA,44300,0,1,"High School",132,21,9,14.6666666666667,2.33333333333333
"15572","company36923","job0524893","TX",NA,"Lubbock","home manager","management",1,43000,1,0,"Higher Education",444,180,21,21.1428571428571,8.57142857142857
"15573","company36923","job0524893","TX",NA,"Lubbock",NA,NA,1,43000,1,0,"Higher Education",310,106,7,44.2857142857143,15.1428571428571
"15574","company36923","job0907500","TX",NA,"Lubbock","general maintenance","install",NA,35200,0,0,"High School",730,209,30,24.3333333333333,6.96666666666667
"15575","company36935","job0705841","AK",NA,"Anchorage","registered nurse","mednurse",NA,61800,0,1,"Higher Education",47,5,2,23.5,2.5
"15576","company36935","job1018899","AK",NA,"Anchorage","social worker","service",3,50300,0,1,"Higher Education",293,59,11,26.6363636363636,5.36363636363636
"15577","company36943","job0188410","AZ",NA,"Phoenix","kitchen team member","food",NA,19700,0,0,"High School",25,7,3,8.33333333333333,2.33333333333333
"15578","company36943","job0188428","CO",NA,"Littleton","kitchen team member","food",NA,19600,0,0,"High School",156,47,13,12,3.61538461538462
"15579","company36943","job0188442","PR",NA,NA,"kitchen team member","food",NA,19800,0,0,"High School",715,65,49,14.5918367346939,1.3265306122449
"15580","company36943","job0188449","MD",NA,"Wheaton","kitchen team member","food",NA,20000,0,0,"High School",714,36,49,14.5714285714286,0.73469387755102
"15581","company36943","job0775401","HI",NA,"Honolulu","kitchen team member","food",NA,19600,0,0,"High School",8,1,1,8,1
"15582","company36943","job0775481","CA",NA,"Soquel","kitchen team member","food",NA,19700,0,0,"High School",1232,15,87,14.1609195402299,0.172413793103448
"15583","company36943","job0992989","OR",NA,"Sherwood","kitchen team member","food",NA,24600,0,1,"High School",310,41,22,14.0909090909091,1.86363636363636
"15584","company36946","job0548745","CA",NA,"Hayward","supervisor","management",NA,42500,0,0,"None",21,1,3,7,0.333333333333333
"15585","company36979","job0653875","AZ",NA,"Phoenix","elementary school teacher","education",NA,44800,0,1,"Higher Education",25,12,1,25,12
"15586","company36994","job0078670","MI",NA,"Kalamazoo","truck driver","driver",NA,47000,0,1,"High School",248,25,17,14.5882352941176,1.47058823529412
"15587","company37005","job0142202","VA",NA,"Richmond","clinician","medtech",NA,58100,0,1,"Higher Education",2251,822,100,22.51,8.22
"15588","company37008","job0229974","MA",NA,"Canton","customer service representative","customer",NA,31200,0,0,"None",438,13,10,43.8,1.3
"15589","company37008","job0454738","MA",NA,"Wakefield","accounts receivable clerk","accounting",1,42300,0,0,"Higher Education",793,63,43,18.4418604651163,1.46511627906977
"15590","company37015","job0144088","WA",NA,"Spokane","application analyst","techinfo",2,49800,0,0,"Higher Education",46,10,1,46,10
"15591","company37015","job0783785","WA",NA,"Spokane","collection agent","sales",2,26900,0,0,"High School",64,17,1,64,17
"15592","company37015","job0801061","WA",NA,"Spokane","insurance specialist","insurance",NA,27900,0,0,"High School",22,5,2,11,2.5
"15593","company37015","job0837290","WA",NA,"Spokane","system engineer","engid",3,77500,0,0,"Higher Education",26,7,1,26,7
"15594","company37025","job0078779","OH",NA,"Sabina","sorter","warehouse",NA,20800,0,0,"High School",1006,60,35,28.7428571428571,1.71428571428571
"15595","company37038","job0078806","WI",NA,"Janesville","lube technician","install",NA,32900,0,0,"High School",125,59,4,31.25,14.75
"15596","company37038","job0847576","WI",NA,"Madison","automotive technician","install",NA,35700,0,1,"Higher Education",354,27,28,12.6428571428571,0.964285714285714
"15597","company37052","job0720526","MD",NA,"Annapolis Junction","senior test engineer","engid",NA,90600,0,0,"None",285,11,16,17.8125,0.6875
"15598","company37053","job0305888","NY",NA,"New York","senior java developer","techsoftware",10,121100,0,0,"None",259,7,14,18.5,0.5
"15599","company37063","job0079722","AL",NA,"Monroeville","company driver","driver",NA,52400,0,1,"None",6,3,1,6,3
"15600","company37063","job0503210","TN",NA,"La Follette",NA,NA,NA,52000,0,1,"None",18,18,1,18,18
"15601","company37064","job0456914","NY",NA,"Brooklyn","data warehouse architect","techsoftware",5,104600,0,0,"None",18,3,1,18,3
"15602","company37064","job0892049","NJ",NA,"Mount Laurel","technical analyst","techinfo",2,56700,0,0,"Higher Education",102,8,8,12.75,1
"15603","company37067","job0226405","AZ","GOVERNMENT","Phoenix","claims representative","insurance",NA,32700,0,0,"None",507,112,6,84.5,18.6666666666667
"15604","company37091","job0216900","PA",NA,"Royersford","customer service representative","customer",3,27400,0,0,"High School",1941,111,15,129.4,7.4
"15605","company37107","job0438914","CO",NA,"Centennial","restaurant manager","food",NA,22700,1,1,"High School",47,2,2,23.5,1
"15606","company37107","job0445513","MO",NA,"Florissant","server","food",NA,18600,0,0,"None",110,68,7,15.7142857142857,9.71428571428571
"15607","company37107","job0481720","MI",NA,"Woodhaven","owner operator driver","driver",NA,17800,0,0,"None",15,2,1,15,2
"15608","company37107","job0515850","AZ",NA,"Tempe","restaurant manager","food",NA,22500,1,1,"High School",275,32,14,19.6428571428571,2.28571428571429
"15609","company37107","job0619785","FL",NA,"Apopka","cashier","retail",NA,17500,0,0,"None",364,161,20,18.2,8.05
"15610","company37107","job0619785","FL",NA,"Apopka",NA,NA,NA,17500,0,0,"None",165,79,8,20.625,9.875
"15611","company37107","job0619925","IL",NA,"Mount Prospect","cashier","retail",NA,17700,0,0,"None",451,54,30,15.0333333333333,1.8
"15612","company37107","job0647091","MO",NA,"St. Louis","operations supervisor","management",NA,28100,1,0,"High School",249,4,15,16.6,0.266666666666667
"15613","company37107","job0647091","MO",NA,"St. Louis",NA,NA,NA,28100,1,0,"High School",28,2,1,28,2
"15614","company37107","job0686438","MO",NA,"Lake Saint Louis","food preparation worker","food",NA,17800,0,0,"None",19,3,1,19,3
"15615","company37107","job0686438","MO",NA,"Lake Saint Louis",NA,NA,NA,17800,0,0,"None",113,4,10,11.3,0.4
"15616","company37107","job0711272","IN",NA,"Bloomington","owner operator driver","driver",NA,18400,0,0,"None",69,4,3,23,1.33333333333333
"15617","company37107","job0813171","IN",NA,"Noblesville","server","food",NA,18300,0,0,"None",62,3,3,20.6666666666667,1
"15618","company37107","job0830372","IL",NA,"Elk Grove Village","server","food",NA,16000,0,0,"None",51,2,3,17,0.666666666666667
"15619","company37107","job0846819","IN",NA,"Lafayette","server","food",NA,18300,0,0,"None",141,11,11,12.8181818181818,1
"15620","company37107","job0864665","OH",NA,"Elyria",NA,NA,NA,17600,0,0,"None",82,9,4,20.5,2.25
"15621","company37107","job0881816","FL",NA,"Orlando","owner operator driver","driver",NA,18600,0,0,"None",222,69,11,20.1818181818182,6.27272727272727
"15622","company37107","job0898524","GA",NA,"Atlanta","server","food",NA,16600,0,0,"None",299,88,17,17.5882352941176,5.17647058823529
"15623","company37107","job0898546","TX",NA,"Arlington","food preparation worker","food",NA,17800,0,0,"None",297,99,17,17.4705882352941,5.82352941176471
"15624","company37107","job0949934","FL",NA,"Tampa","grill cook","food",NA,21600,0,0,"None",47,14,4,11.75,3.5
"15625","company37107","job1017901","FL",NA,"Port Richey","cashier","retail",NA,22100,0,0,"None",367,81,12,30.5833333333333,6.75
"15626","company37107","job1029032","OH",NA,"Huber Heights","cook","food",NA,20400,0,0,"None",5,0,1,5,0
"15627","company37107","job1029032","OH",NA,"Huber Heights","cook","food",NA,23100,0,0,"None",75,3,5,15,0.6
"15628","company37107","job1029037","OH",NA,"Sandusky","cook","food",NA,23100,0,0,"None",84,18,5,16.8,3.6
"15629","company37117","job0078963","MO",NA,"Smithville","maintenance person","install",NA,30400,0,0,"None",1609,162,99,16.2525252525253,1.63636363636364
"15630","company37173","job0079109","PA","HEALTH_CARE","Sarver","physical therapy aide","therapy",NA,58300,0,1,"None",804,45,44,18.2727272727273,1.02272727272727
"15631","company37181","job0727413","OH",NA,"North Olmsted","plan manager","sales",8,118900,1,0,"Higher Education",2472,215,101,24.4752475247525,2.12871287128713
"15632","company37190","job0079165","CO",NA,"Cañon City","care worker","care",NA,21000,0,0,"None",628,38,21,29.9047619047619,1.80952380952381
"15633","company37196","job0079175","MA",NA,NA,"director of human resources","hr",1.7,103400,1,1,"Higher Education",26,1,1,26,1
"15634","company37196","job0079175","MA",NA,NA,"director of human resources","hr",5,103400,1,1,"Higher Education",1457,89,30,48.5666666666667,2.96666666666667
"15635","company37213","job0213890","MA",NA,"Chelsea","hospice nurse","mednurse",NA,69700,0,1,"None",300,14,17,17.6470588235294,0.823529411764706
"15636","company37216","job0762504","NC",NA,"Charlotte","external affairs manager","management",3,47100,1,0,"Higher Education",675,197,21,32.1428571428571,9.38095238095238
"15637","company37225","job0079255","NY",NA,"New York","director of marketing","marketing",NA,62500,1,0,"None",1951,307,97,20.1134020618557,3.16494845360825
"15638","company37253","job0370273","IN",NA,"Columbia City","rehabilitation technician","therapy",5,26000,0,0,"High School",31,5,2,15.5,2.5
"15639","company37253","job0408956","IN",NA,"Columbia City","mental health case manager","service",NA,49200,1,1,"Higher Education",16,1,1,16,1
"15640","company37258","job0452782","TX",NA,"San Antonio","swim instructor","sports",16,21100,0,1,"None",683,107,50,13.66,2.14
"15641","company37273","job0079355","NY",NA,"New York","babysitter/nanny","childcare",NA,28000,0,0,"None",705,87,28,25.1785714285714,3.10714285714286
"15642","company37289","job0079384","HI",NA,NA,"cardiology physician","meddr",NA,152500,0,1,"None",44,4,3,14.6666666666667,1.33333333333333
"15643","company37302","job0369485","MT",NA,"Bozeman","food service associate","food",NA,26900,0,1,"High School",433,112,22,19.6818181818182,5.09090909090909
"15644","company37302","job0373349","MT",NA,"Bozeman",NA,NA,NA,167900,0,1,"None",1450,311,99,14.6464646464646,3.14141414141414
"15645","company37318","job0394535","MA",NA,"Worcester","dermatologist","meddr",NA,87900,0,0,"None",93,7,4,23.25,1.75
"15646","company37327","job0970216","NC",NA,"Hope Mills","clinical supervisor","medtech",NA,43300,0,1,"Higher Education",448,33,28,16,1.17857142857143
"15647","company37327","job0970216","NC",NA,"Hope Mills","clinical supervisor","medtech",NA,45800,0,1,"Higher Education",110,5,3,36.6666666666667,1.66666666666667
